day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;45600;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
0;45600;STARFRUIT;5037;1;5036;23;;;5041;6;5043;24;;;5039.0;-75.4609375
0;45700;STARFRUIT;5037;2;5036;21;;;5043;23;;;;;5040.0;-76.5
0;45700;AMETHYSTS;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;0.0
0;45800;AMETHYSTS;10000;5;9998;7;9996;2;10004;2;10005;30;;;10002.0;0.0
0;45800;STARFRUIT;5040;5;5037;32;;;5044;32;;;;;5042.0;-88.359375
0;45900;AMETHYSTS;9998;8;9996;1;9995;25;10004;1;10005;25;;;10001.0;0.0
0;45900;STARFRUIT;5037;25;;;;;5044;26;;;;;5040.5;-99.5
0;46000;AMETHYSTS;9995;23;;;;;9998;1;10005;23;;;9996.5;0.0
0;46000;STARFRUIT;5037;23;;;;;5044;23;;;;;5040.5;-94.640625
0;46100;STARFRUIT;5039;4;5038;25;;;5045;25;;;;;5042.0;-104.03125
0;46100;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;0.0
0;46200;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
0;46200;STARFRUIT;5039;4;5038;24;;;5045;24;;;;;5042.0;-105.4765625
0;46300;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
0;46300;STARFRUIT;5039;2;5038;26;;;5045;28;;;;;5042.0;-118.921875
0;46400;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
0;46400;STARFRUIT;5044;1;5038;24;;;5045;24;;;;;5044.5;-113.921875
0;46500;STARFRUIT;5042;2;5038;30;;;5045;30;;;;;5043.5;-106.75
0;46500;AMETHYSTS;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;0.0
0;46600;AMETHYSTS;9998;1;9995;28;;;10005;28;;;;;10001.5;0.0
0;46600;STARFRUIT;5044;1;5040;4;5039;28;5046;28;;;;;5045.0;-121.8671875
0;46700;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
0;46700;STARFRUIT;5038;30;;;;;5045;30;;;;;5041.5;-113.3984375
0;46800;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;0.0
0;46800;STARFRUIT;5038;25;;;;;5045;25;;;;;5041.5;-116.515625
0;46900;STARFRUIT;5039;30;;;;;5040;10;5045;1;5046;29;5039.5;-122.4140625
0;46900;AMETHYSTS;9996;1;9995;29;;;10002;3;10004;1;10005;29;9999.0;0.0
0;47000;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
0;47000;STARFRUIT;5039;23;;;;;5045;1;5046;22;;;5042.0;-123.953125
0;47100;AMETHYSTS;9995;22;;;;;9998;1;10005;22;;;9996.5;0.0
0;47100;STARFRUIT;5039;22;;;;;5046;22;;;;;5042.5;-129.1875
0;47200;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
0;47200;STARFRUIT;5044;1;5039;23;;;5046;23;;;;;5045.0;-124.78125
0;47300;STARFRUIT;5040;5;5039;21;;;5046;21;;;;;5043.0;-126.59375
0;47300;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
0;47400;AMETHYSTS;9998;7;9995;22;;;10005;22;;;;;10001.5;0.0
0;47400;STARFRUIT;5043;5;5038;22;;;5045;22;;;;;5044.0;-104.9921875
0;47500;AMETHYSTS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;0.0
0;47500;STARFRUIT;5037;22;;;;;5042;5;5044;22;;;5039.5;-94.203125
0;47600;STARFRUIT;5037;21;;;;;5044;21;;;;;5040.5;-92.15625
0;47600;AMETHYSTS;9998;5;9995;21;;;10005;21;;;;;10001.5;0.0
0;47700;STARFRUIT;5037;23;;;;;5042;4;5044;23;;;5039.5;-92.5703125
0;47700;AMETHYSTS;9998;1;9995;23;;;10005;23;;;;;10001.5;0.0
0;47800;STARFRUIT;5038;20;;;;;5043;7;5045;20;;;5040.5;-100.96875
0;47800;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
0;47900;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
0;47900;STARFRUIT;5037;23;;;;;5044;23;;;;;5040.5;-81.34375
0;48000;STARFRUIT;5037;27;;;;;5044;27;;;;;5040.5;-86.234375
0;48000;AMETHYSTS;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;0.0
0;48100;STARFRUIT;5037;30;;;;;5042;1;5044;30;;;5039.5;-87.75
0;48100;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
0;48200;STARFRUIT;5038;2;5037;26;;;5044;27;;;;;5041.0;-98.4765625
0;48200;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
0;48300;AMETHYSTS;9998;4;9996;1;9995;20;10004;1;10005;20;;;10001.0;0.0
0;48300;STARFRUIT;5037;21;;;;;5038;4;5044;21;;;5037.5;-90.2265625
0;48400;STARFRUIT;5037;32;;;;;5042;6;5044;32;;;5039.5;-92.3828125
0;48400;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
0;48500;STARFRUIT;5037;29;;;;;5044;29;;;;;5040.5;-85.9375
0;48500;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
0;48600;STARFRUIT;5037;1;5036;26;;;5043;1;5044;26;;;5040.0;-79.8515625
0;48600;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
0;48700;AMETHYSTS;9996;1;9995;22;;;10000;2;10004;1;10005;22;9998.0;0.0
0;48700;STARFRUIT;5036;23;;;;;5039;2;5043;23;;;5037.5;-75.421875
0;48800;STARFRUIT;5036;29;;;;;5043;29;;;;;5039.5;-73.6796875
0;48800;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
0;48900;STARFRUIT;5036;21;;;;;5043;22;;;;;5039.5;-66.0078125
0;48900;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
0;49000;STARFRUIT;5035;29;;;;;5042;29;;;;;5038.5;-50.671875
0;49000;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
0;49100;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;0.0
0;49100;STARFRUIT;5035;30;;;;;5042;30;;;;;5038.5;-47.6640625
0;49200;STARFRUIT;5034;26;;;;;5041;26;;;;;5037.5;-29.78125
0;49200;AMETHYSTS;10002;3;9996;1;9995;25;10004;1;10005;25;;;10003.0;0.0
0;49300;STARFRUIT;5035;6;5034;29;;;5041;29;;;;;5038.0;-36.6796875
0;49300;AMETHYSTS;9998;3;9995;29;;;10005;29;;;;;10001.5;0.0
0;49400;STARFRUIT;5035;23;;;;;5042;23;;;;;5038.5;-48.8671875
0;49400;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
0;49500;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
0;49500;STARFRUIT;5035;25;;;;;5041;1;5042;24;;;5038.0;-41.2578125
0;49600;STARFRUIT;5036;2;5035;28;;;5038;3;5042;30;;;5037.0;-56.40625
0;49600;AMETHYSTS;9996;2;9995;28;;;10000;3;10002;9;10004;2;9998.0;0.0
0;49700;STARFRUIT;5041;1;5036;6;5035;21;5042;21;;;;;5041.5;-57.8125
0;49700;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
0;49800;AMETHYSTS;9995;20;;;;;10002;7;10005;20;;;9998.5;0.0
0;49800;STARFRUIT;5036;20;;;;;5037;1;5043;20;;;5036.5;-72.3828125
0;49900;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
0;49900;STARFRUIT;5038;5;5037;24;;;5044;24;;;;;5041.0;-89.0
0;50000;STARFRUIT;5037;26;;;;;5044;26;;;;;5040.5;-92.328125
0;50000;AMETHYSTS;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;0.0
0;50100;AMETHYSTS;10002;4;9996;2;9995;22;10004;2;10005;22;;;10003.0;0.0
0;50100;STARFRUIT;5037;24;;;;;5043;2;5044;22;;;5040.0;-84.359375
0;50200;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
0;50200;STARFRUIT;5036;29;;;;;5043;29;;;;;5039.5;-72.1796875
0;50300;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
0;50300;STARFRUIT;5036;23;;;;;5041;4;5043;23;;;5038.5;-78.3515625
0;50400;STARFRUIT;5037;2;5036;23;;;5038;3;5043;23;;;5037.5;-74.7578125
0;50400;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
0;50500;AMETHYSTS;10000;4;9998;7;9996;1;10004;1;10005;27;;;10002.0;0.0
0;50500;STARFRUIT;5039;4;5036;28;;;5043;28;;;;;5041.0;-70.734375
0;50600;AMETHYSTS;9998;7;9996;2;9995;22;10000;5;10004;2;10005;22;9999.0;0.0
0;50600;STARFRUIT;5036;24;;;;;5039;4;5043;24;;;5037.5;-68.90625
0;50700;AMETHYSTS;9998;9;9995;20;;;10005;20;;;;;10001.5;0.0
0;50700;STARFRUIT;5036;20;;;;;5043;20;;;;;5039.5;-67.671875
0;50800;STARFRUIT;5037;2;5036;26;;;5043;28;;;;;5040.0;-75.9296875
0;50800;AMETHYSTS;9998;7;9996;2;9995;26;10004;2;10005;26;;;10001.0;0.0
0;50900;AMETHYSTS;9998;2;9995;30;;;10000;5;10005;30;;;9999.0;0.0
0;50900;STARFRUIT;5036;30;;;;;5037;1;5039;5;5043;30;5036.5;-77.859375
0;51000;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
0;51000;STARFRUIT;5037;25;;;;;5043;2;5044;23;;;5040.0;-80.84375
0;51100;AMETHYSTS;9995;29;;;;;10002;1;10005;29;;;9998.5;0.0
0;51100;STARFRUIT;5038;3;5037;29;;;5044;29;;;;;5041.0;-94.5
0;51200;STARFRUIT;5037;30;;;;;5044;30;;;;;5040.5;-93.796875
0;51200;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;0.0
0;51300;AMETHYSTS;9996;2;9995;23;;;9998;5;10002;5;10004;2;9997.0;0.0
0;51300;STARFRUIT;5038;2;5037;23;;;5044;25;;;;;5041.0;-96.328125
0;51400;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
0;51400;STARFRUIT;5037;23;;;;;5042;5;5044;23;;;5039.5;-88.8125
0;51500;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
0;51500;STARFRUIT;5037;21;;;;;5044;21;;;;;5040.5;-94.015625
0;51600;STARFRUIT;5042;3;5038;2;5037;21;5044;23;;;;;5043.0;-95.6953125
0;51600;AMETHYSTS;9996;2;9995;21;;;10002;5;10004;2;10005;21;9999.0;0.0
0;51700;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
0;51700;STARFRUIT;5038;2;5037;30;;;5044;32;;;;;5041.0;-95.7421875
0;51800;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;0.0
0;51800;STARFRUIT;5037;25;;;;;5044;25;;;;;5040.5;-91.8359375
0;51900;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
0;51900;STARFRUIT;5037;28;;;;;5044;28;;;;;5040.5;-85.328125
0;52000;AMETHYSTS;9998;2;9995;21;;;10000;5;10005;21;;;9999.0;0.0
0;52000;STARFRUIT;5038;5;5037;21;;;5040;5;5044;21;;;5039.0;-90.9296875
0;52100;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
0;52100;STARFRUIT;5038;1;5037;27;;;5044;28;;;;;5041.0;-96.3359375
0;52200;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
0;52200;STARFRUIT;5037;22;;;;;5044;23;;;;;5040.5;-89.7265625
0;52300;STARFRUIT;5037;30;;;;;5044;30;;;;;5040.5;-94.90625
0;52300;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;0.0
0;52400;AMETHYSTS;10002;3;9996;1;9995;20;10004;1;10005;20;;;10003.0;0.0
0;52400;STARFRUIT;5038;1;5037;21;;;5040;4;5044;21;;;5039.0;-94.2890625
0;52500;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
0;52500;STARFRUIT;5037;27;;;;;5043;2;5044;25;;;5040.0;-83.0390625
0;52600;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
0;52600;STARFRUIT;5037;31;;;;;5043;1;5044;30;;;5040.0;-80.6953125
0;52700;STARFRUIT;5042;1;5037;25;;;5043;1;5044;24;;;5042.5;-81.734375
0;52700;AMETHYSTS;9996;1;9995;24;;;10002;9;10004;1;10005;24;9999.0;0.0
0;52800;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
0;52800;STARFRUIT;5042;1;5037;28;;;5044;28;;;;;5043.0;-84.6796875
0;52900;AMETHYSTS;9996;1;9995;26;;;10002;3;10004;1;10005;26;9999.0;0.0
0;52900;STARFRUIT;5036;27;;;;;5043;27;;;;;5039.5;-69.578125
0;53000;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
0;53000;STARFRUIT;5036;1;5035;29;;;5042;30;;;;;5039.0;-56.546875
0;53100;STARFRUIT;5036;2;5035;21;;;5042;2;5043;21;;;5039.0;-59.953125
0;53100;AMETHYSTS;9996;2;9995;21;;;9998;5;10004;2;10005;21;9997.0;0.0
0;53200;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
0;53200;STARFRUIT;5041;1;5036;23;;;5043;23;;;;;5042.0;-68.4375
0;53300;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
0;53300;STARFRUIT;5036;20;;;;;5043;20;;;;;5039.5;-62.1796875
0;53400;AMETHYSTS;9996;2;9995;30;;;9998;1;10004;2;10005;30;9997.0;0.0
0;53400;STARFRUIT;5038;7;5037;32;;;5044;32;;;;;5041.0;-86.4140625
0;53500;STARFRUIT;5037;25;;;;;5042;2;5044;25;;;5039.5;-90.25
0;53500;AMETHYSTS;9995;25;;;;;10002;7;10005;25;;;9998.5;0.0
0;53600;AMETHYSTS;9998;2;9996;1;9995;22;10004;1;10005;22;;;10001.0;0.0
0;53600;STARFRUIT;5037;23;;;;;5044;23;;;;;5040.5;-93.109375
0;53700;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
0;53700;STARFRUIT;5038;1;5037;23;;;5044;23;;;;;5041.0;-91.15625
0;53800;AMETHYSTS;9998;8;9995;29;;;10005;29;;;;;10001.5;0.0
0;53800;STARFRUIT;5037;29;;;;;5044;29;;;;;5040.5;-84.796875
0;53900;STARFRUIT;5038;1;5037;25;;;5040;4;5044;26;;;5039.0;-96.4921875
0;53900;AMETHYSTS;9996;1;9995;25;;;10000;4;10002;8;10004;1;9998.0;0.0
0;54000;AMETHYSTS;9996;1;9995;21;;;10002;1;10004;1;10005;21;9999.0;0.0
0;54000;STARFRUIT;5038;7;5037;22;;;5044;22;;;;;5041.0;-90.015625
0;54100;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
0;54100;STARFRUIT;5038;4;5037;22;;;5043;1;5044;21;;;5040.5;-81.7109375
0;54200;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
0;54200;STARFRUIT;5037;20;;;;;5043;1;5044;20;;;5040.0;-81.25
0;54300;STARFRUIT;5037;28;;;;;5043;2;5044;26;;;5040.0;-81.3359375
0;54300;AMETHYSTS;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;0.0
0;54400;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
0;54400;STARFRUIT;5037;22;;;;;5044;22;;;;;5040.5;-97.828125
0;54500;AMETHYSTS;9996;2;9995;27;;;10002;2;10004;2;10005;27;9999.0;0.0
0;54500;STARFRUIT;5038;29;;;;;5045;29;;;;;5041.5;-104.7734375
0;54600;AMETHYSTS;10002;2;9996;1;9995;29;10004;1;10005;29;;;10003.0;0.0
0;54600;STARFRUIT;5038;30;;;;;5045;30;;;;;5041.5;-109.0546875
0;54700;STARFRUIT;5038;1;5037;22;;;5044;1;5045;22;;;5041.0;-99.859375
0;54700;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
0;54800;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
0;54800;STARFRUIT;5039;9;5038;23;;;5045;25;;;;;5042.0;-115.515625
0;54900;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
0;54900;STARFRUIT;5038;24;;;;;5043;1;5045;24;;;5040.5;-112.3359375
0;55000;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
0;55000;STARFRUIT;5039;2;5038;20;;;5043;7;5045;22;;;5041.0;-116.40625
0;55100;STARFRUIT;5039;26;;;;;5045;2;5046;24;;;5042.0;-121.53125
0;55100;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
0;55200;AMETHYSTS;9998;8;9996;1;9995;25;10004;1;10005;25;;;10001.0;0.0
0;55200;STARFRUIT;5038;25;;;;;5045;26;;;;;5041.5;-117.21875
0;55300;AMETHYSTS;9995;22;;;;;10002;5;10005;22;;;9998.5;0.0
0;55300;STARFRUIT;5039;22;;;;;5044;3;5046;22;;;5041.5;-122.4296875
0;55400;AMETHYSTS;9998;7;9996;1;9995;27;10004;1;10005;27;;;10001.0;0.0
0;55400;STARFRUIT;5039;6;5038;27;;;5045;28;;;;;5042.0;-118.84375
0;55500;STARFRUIT;5039;2;5038;22;;;5043;2;5045;24;;;5041.0;-116.640625
0;55500;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
0;55600;AMETHYSTS;9995;23;;;;;10002;9;10005;23;;;9998.5;0.0
0;55600;STARFRUIT;5038;23;;;;;5045;23;;;;;5041.5;-116.6796875
0;55700;AMETHYSTS;9996;1;9995;21;;;10002;7;10004;1;10005;21;9999.0;0.0
0;55700;STARFRUIT;5038;22;;;;;5045;22;;;;;5041.5;-112.125
0;55800;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
0;55800;STARFRUIT;5039;8;5038;26;;;5045;26;;;;;5042.0;-114.109375
0;55900;STARFRUIT;5041;4;5038;20;;;5045;20;;;;;5043.0;-110.78125
0;55900;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
0;56000;AMETHYSTS;10000;2;9996;1;9995;24;10002;6;10004;1;10005;24;10001.0;0.0
0;56000;STARFRUIT;5041;2;5038;25;;;5043;7;5045;25;;;5042.0;-110.6640625
0;56100;AMETHYSTS;9996;1;9995;27;;;9998;1;10002;3;10004;1;9997.0;0.0
0;56100;STARFRUIT;5038;28;;;;;5044;1;5045;27;;;5041.0;-101.265625
0;56200;AMETHYSTS;9996;1;9995;30;;;10000;4;10004;1;10005;30;9998.0;0.0
0;56200;STARFRUIT;5038;31;;;;;5041;4;5044;1;5045;30;5039.5;-103.1640625
0;56300;STARFRUIT;5038;28;;;;;5045;28;;;;;5041.5;-103.9765625
0;56300;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
0;56400;STARFRUIT;5038;29;;;;;5045;29;;;;;5041.5;-104.6015625
0;56400;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
0;56500;AMETHYSTS;9995;21;;;;;10002;9;10005;21;;;9998.5;0.0
0;56500;STARFRUIT;5038;21;;;;;5045;21;;;;;5041.5;-108.1953125
0;56600;STARFRUIT;5038;2;5037;28;;;5043;3;5044;2;5045;28;5040.5;-99.8046875
0;56600;AMETHYSTS;9996;2;9995;28;;;10002;2;10004;2;10005;28;9999.0;0.0
0;56700;STARFRUIT;5038;2;5037;27;;;5039;4;5044;27;;;5038.5;-97.8828125
0;56700;AMETHYSTS;9998;5;9995;27;;;10005;27;;;;;10001.5;0.0
0;56800;STARFRUIT;5038;8;5037;23;;;5044;23;;;;;5041.0;-92.765625
0;56800;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
0;56900;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
0;56900;STARFRUIT;5037;21;;;;;5044;21;;;;;5040.5;-87.9375
0;57000;STARFRUIT;5037;22;;;;;5044;22;;;;;5040.5;-94.3828125
0;57000;AMETHYSTS;9996;2;9995;20;;;10002;10;10004;2;10005;20;9999.0;0.0
0;57100;STARFRUIT;5043;1;5037;24;;;5045;24;;;;;5044.0;-100.3203125
0;57100;AMETHYSTS;9998;6;9995;24;;;10005;24;;;;;10001.5;0.0
0;57200;STARFRUIT;5038;1;5037;25;;;5044;26;;;;;5041.0;-96.1796875
0;57200;AMETHYSTS;9998;5;9996;1;9995;25;10004;1;10005;25;;;10001.0;0.0
0;57300;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
0;57300;STARFRUIT;5038;31;;;;;5043;1;5044;1;5045;30;5040.5;-103.6796875
0;57400;STARFRUIT;5038;28;;;;;5044;1;5045;27;;;5041.0;-104.21875
0;57400;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
0;57500;STARFRUIT;5038;2;5037;21;;;5044;21;;;;;5041.0;-99.046875
0;57500;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
0;57600;STARFRUIT;5040;5;5038;2;5037;20;5044;22;;;;;5042.0;-97.8984375
0;57600;AMETHYSTS;10000;4;9996;2;9995;20;10004;2;10005;20;;;10002.0;0.0
0;57700;AMETHYSTS;9998;2;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
0;57700;STARFRUIT;5037;22;;;;;5044;22;;;;;5040.5;-87.5390625
0;57800;STARFRUIT;5038;7;5037;28;;;5044;28;;;;;5041.0;-92.1484375
0;57800;AMETHYSTS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;0.0
0;57900;STARFRUIT;5037;2;5036;26;;;5038;5;5043;28;;;5037.5;-78.984375
0;57900;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
0;58000;STARFRUIT;5037;28;;;;;5044;28;;;;;5040.5;-84.71875
0;58000;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
0;58100;AMETHYSTS;9998;7;9995;20;;;10005;20;;;;;10001.5;0.0
0;58100;STARFRUIT;5037;20;;;;;5044;20;;;;;5040.5;-88.484375
0;58200;STARFRUIT;5037;29;;;;;5043;2;5044;27;;;5040.0;-82.8984375
0;58200;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
0;58300;STARFRUIT;5037;2;5036;28;;;5043;30;;;;;5040.0;-77.828125
0;58300;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
0;58400;STARFRUIT;5037;25;;;;;5044;25;;;;;5040.5;-83.3671875
0;58400;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;0.0
0;58500;AMETHYSTS;9998;3;9996;2;9995;20;10004;2;10005;20;;;10001.0;0.0
0;58500;STARFRUIT;5038;2;5037;20;;;5042;2;5044;22;;;5040.0;-95.921875
0;58600;STARFRUIT;5038;23;;;;;5045;23;;;;;5041.5;-107.046875
0;58600;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
0;58700;AMETHYSTS;9996;1;9995;29;;;9998;1;10000;4;10004;1;9997.0;0.0
0;58700;STARFRUIT;5038;30;;;;;5041;4;5044;1;5045;29;5039.5;-103.7890625
0;58800;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
0;58800;STARFRUIT;5038;1;5037;30;;;5042;5;5044;31;;;5040.0;-97.296875
0;58900;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
0;58900;STARFRUIT;5043;1;5037;25;;;5044;25;;;;;5043.5;-93.21875
0;59000;STARFRUIT;5038;1;5037;23;;;5044;1;5045;23;;;5041.0;-99.5234375
0;59000;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
0;59100;AMETHYSTS;9998;7;9996;1;9995;20;10004;1;10005;20;;;10001.0;0.0
0;59100;STARFRUIT;5038;1;5037;20;;;5044;21;;;;;5041.0;-97.96875
0;59200;AMETHYSTS;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;0.0
0;59200;STARFRUIT;5042;10;5038;10;5037;23;5044;25;;;;;5043.0;-95.84375
0;59300;AMETHYSTS;9998;5;9995;22;;;10005;22;;;;;10001.5;0.0
0;59300;STARFRUIT;5036;22;;;;;5044;22;;;;;5040.0;-80.0078125
0;59400;STARFRUIT;5036;23;;;;;5043;23;;;;;5039.5;-74.8515625
0;59400;AMETHYSTS;10002;1;9995;23;;;10005;23;;;;;10003.5;0.0
0;59500;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
0;59500;STARFRUIT;5037;2;5036;22;;;5043;2;5044;22;;;5040.0;-79.9609375
0;59600;AMETHYSTS;10002;1;9996;1;9995;24;10004;1;10005;24;;;10003.0;0.0
0;59600;STARFRUIT;5037;25;;;;;5044;25;;;;;5040.5;-87.53125
0;59700;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
0;59700;STARFRUIT;5044;1;5038;26;;;5045;26;;;;;5044.5;-111.0234375
0;59800;STARFRUIT;5038;24;;;;;5045;24;;;;;5041.5;-112.4140625
0;59800;AMETHYSTS;9998;9;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
0;59900;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
0;59900;STARFRUIT;5038;2;5037;23;;;5042;4;5044;25;;;5040.0;-96.8046875
0;60000;AMETHYSTS;9996;1;9995;25;;;9998;3;10002;10;10004;1;9997.0;0.0
0;60000;STARFRUIT;5038;5;5037;26;;;5044;26;;;;;5041.0;-94.875
0;60100;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
0;60100;STARFRUIT;5037;28;;;;;5044;28;;;;;5040.5;-91.0546875
0;60200;STARFRUIT;5037;26;;;;;5044;26;;;;;5040.5;-90.0078125
0;60200;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
0;60300;AMETHYSTS;9998;3;9996;1;9995;23;10004;1;10005;23;;;10001.0;0.0
0;60300;STARFRUIT;5037;24;;;;;5044;24;;;;;5040.5;-89.0
0;60400;AMETHYSTS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;0.0
0;60400;STARFRUIT;5037;24;;;;;5043;2;5044;22;;;5040.0;-82.3359375
0;60500;AMETHYSTS;9995;25;;;;;10000;2;10005;25;;;9997.5;0.0
0;60500;STARFRUIT;5037;25;;;;;5040;2;5044;25;;;5038.5;-81.796875
0;60600;STARFRUIT;5037;21;;;;;5043;1;5044;21;;;5040.0;-84.34375
0;60600;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
0;60700;AMETHYSTS;9998;10;9995;24;;;10005;24;;;;;10001.5;0.0
